,blue1,blue99,green1,green99,red1,red99,nir1,nir99,date
1084,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210502
1085,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210913
1086,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221107
1087,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190516
1088,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171204
1089,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200517
1090,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200407
1091,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180626
1092,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190331
1093,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210107
1094,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220208
1095,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230713
1096,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210823
1097,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190830
1098,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220922
1099,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220831
1100,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230615
1101,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180111
1102,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211206
1103,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220414
1104,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190317
1105,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210909
1106,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231102
1107,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240322
1108,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240403
1109,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200107
1110,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230429
1111,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210402
1112,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190611
1113,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230918
1114,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200208
1115,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240115
1116,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171119
1117,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240316
1118,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211216
1119,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180627
1120,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180817
1121,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200615
1122,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180621
1123,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210413
1124,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180130
1125,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230326
1126,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170609
1127,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180602
1128,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220505
1129,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220215
1130,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180304
1131,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180706
1132,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201030
1133,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170714
1134,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170630
1135,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190122
1136,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170822
1137,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220405
1138,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190226
1139,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230528
1140,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220709
1141,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230408
1142,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171028
1143,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210419
1144,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170703
1145,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230731
1146,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180130
1147,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220318
1148,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171207
1149,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191011
1150,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190616
1151,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230919
1152,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211024
1153,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200820
1154,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220212
1155,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190306
1156,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221027
1157,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230107
1158,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230513
1159,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220715
1160,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190721
1161,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221114
1162,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220121
1163,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190807
1164,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170728
1165,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201208
1166,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20161117
1167,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210615
1168,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220518
1169,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221224
1170,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220312
1171,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180722
1172,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201219
1173,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181212
1174,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200415
1175,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220204
1176,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221010
1177,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180428
1178,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211015
1179,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210601
1180,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171225
1181,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190522
1182,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191116
1183,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201021
1184,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181108
1185,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220311
1186,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210611
1187,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190603
1188,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211114
1189,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210206
1190,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180514
1191,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240309
1192,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220306
1193,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221028
1194,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180910
1195,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210823
1196,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220508
1197,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190807
1198,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180504
1199,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230403
1200,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201103
1201,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200425
1202,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230121
1203,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181119
1204,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220210
1205,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200503
1206,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211102
1207,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190929
1208,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190601
1209,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180118
1210,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171029
1211,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210612
1212,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190317
1213,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220421
1214,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180626
1215,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221024
1216,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201007
1217,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211130
1218,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240102
1219,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210402
1220,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191123
1221,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211021
1222,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200907
1223,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220129
1224,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180825
1225,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200417
1226,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210504
1227,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230304
1228,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230509
1229,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180909
1230,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210511
1231,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191016
1232,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180622
1233,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220505
1234,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220428
1235,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201122
1236,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230227
1237,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171020
1238,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171009
1239,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211213
1240,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221020
1241,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210104
1242,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230903
1243,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191010
1244,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191213
1245,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190702
1246,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211029
1247,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190117
1248,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230926
1249,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170728
1250,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190125
1251,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230422
1252,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201213
1253,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210710
1254,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200316
1255,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220907
1256,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230405
1257,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201009
1258,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221113
1259,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210314
1260,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180627
1261,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220612
1262,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210612
1263,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210731
1264,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190826
1265,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230817
1266,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210425
1267,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181113
1268,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191027
1269,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240327
1270,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201005
1271,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230209
1272,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221112
1273,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190826
1274,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191017
1275,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210530
1276,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191027
1277,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210501
1278,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200505
1279,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210529
1280,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170701
1281,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190124
1282,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201216
1283,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170714
1284,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200425
1285,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211013
1286,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210326
1287,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210910
1288,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210404
1289,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220414
1290,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220723
1291,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230916
1292,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190603
1293,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221011
1294,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240218
1295,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220212
1296,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230407
1297,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210514
1298,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220426
1299,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180513
1300,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180708
1301,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220709
1302,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220324
1303,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170828
1304,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210921
1305,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180722
1306,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201111
1307,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191101
1308,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190802
1309,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20161117
1310,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210529
1311,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180617
1312,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190426
1313,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200612
1314,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230310
1315,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210330
1316,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210629
1317,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240415
1318,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221127
1319,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181121
1320,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200918
1321,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221028
1322,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190823
1323,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180111
1324,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210311
1325,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210323
1326,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231213
1327,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191016
1328,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181004
1329,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190122
1330,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220709
1331,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231214
1332,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220113
1333,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220412
1334,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230808
1335,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210425
1336,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171114
1337,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20231202
1338,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190323
1339,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230422
1340,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220405
1341,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210731
1342,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230426
1343,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170818
1344,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220526
1345,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220116
1346,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201003
1347,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191023
1348,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180523
1349,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221026
1350,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180317
1351,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221217
1352,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200611
1353,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220324
1354,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210421
1355,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181128
1356,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220525
1357,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20211024
1358,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200207
1359,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200624
1360,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190823
1361,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201003
1362,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190626
1363,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210904
1364,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201124
1365,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230209
1366,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181119
1367,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181222
1368,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190505
1369,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221217
1370,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210731
1371,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240328
1372,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220129
1373,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221208
1374,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220918
1375,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181004
1376,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190826
1377,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180626
1378,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201230
1379,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210522
1380,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20221027
1381,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230720
1382,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190619
1383,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181031
1384,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20170901
1385,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191216
1386,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180627
1387,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20180912
1388,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210803
1389,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190626
1390,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190616
1391,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210824
1392,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171207
1393,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20230514
1394,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210408
1395,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210322
1396,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200703
1397,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20220307
1398,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190608
1399,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20210728
1400,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20171026
1401,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20191202
1402,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201017
1403,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20201013
1404,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20240309
1405,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20200111
1406,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20181031
1407,0.0,1326.0,0.0,1651.0,0.0,2209.0,0.0,2609.0,20190515
