acquired,satellite_azimuth,satellite_id,sun_azimuth,sun_elevation,view_angle
2019-02-01T17:38:53.39653Z,270.8,1014,145.8,33.5,1
2018-01-30T17:26:27.596393Z,271.1,1042,143.4,31.7,1.4
2017-10-20T17:21:06.639683Z,101.5,103e,145.2,40.7,3.3
2022-08-10T17:09:54.908327Z,277.4,2427,109.5,54.3,5
2022-03-11T17:11:05.15536Z,276.5,2449,129.6,40.8,4
2023-01-09T17:48:34.771136Z,99.3,227c,153.2,31,5
2020-02-07T17:47:35.382662Z,277.1,0f3f,146.4,35.6,5
2022-11-12T17:39:56.464177Z,100.4,2474,154.6,36.3,4.4
2019-07-21T16:46:05.150603Z,259.8,1050,96.9,51.4,8.4
2021-11-13T17:27:48.420813Z,109.8,2231,151.3,34.7,1
2019-03-18T17:03:38.976669Z,260,1049,125.8,42.1,4
2022-12-08T17:05:29.023314Z,276.7,2442,146.2,27.1,4
2021-11-30T18:01:37.531814Z,277.4,2419,159.9,33.4,4.9
2022-03-01T17:09:22.419739Z,104.7,2453,132.4,37.9,1.2
2017-08-25T17:20:37.627481Z,267.7,1035,120,54.1,1.3
2019-08-30T16:37:59.37035Z,258.5,100d,111.5,45.2,3
2019-02-07T17:38:13.875163Z,100.8,0f4e,145,35.1,4.4
2021-09-29T17:25:37.452391Z,100,222f,139.6,47.5,5
2020-09-27T15:34:08.154006Z,259,104a,112,27.9,3.9
2020-01-07T16:18:06.786299Z,260,0f44,133.4,19,5
2019-04-19T18:00:41.832429Z,108.6,105c,133.6,62.1,1
2021-05-03T17:13:40.421867Z,100,241a,112.5,57.8,4.9
2018-04-20T17:29:32.67147Z,142.1,1035,121.8,57.4,0.1
2017-12-25T17:24:50.177934Z,151.6,1025,149.3,27.9,0.7000000000000001
2022-04-18T17:39:38.788275Z,101,249d,126.6,58.8,4
2020-11-14T17:47:29.036674Z,277.2,0f4e,156.2,36,5.2
2020-10-07T17:51:00.461223Z,177.2,1069,150,47.8,0.4
2021-10-07T17:13:53.660594Z,275,2435,138.3,43.2,2
2017-09-04T17:19:33.366527Z,105.6,1003,125.1,52.3,1.7
2022-09-02T17:38:06.241946Z,100.2,2470,130.2,56.3,4.9
2020-06-25T17:45:42.143327Z,275.3,1010,104.7,66.2,3
2021-04-14T17:15:58.715604Z,189.1,241b,120.5,53.3,0.30000000000000004
2019-01-25T17:09:21.84402Z,86.4,0f44,140.6,28.6,2
2021-11-27T17:12:31.71343Z,277.7,245a,148,29.7,5.2
2020-08-20T17:43:41.053833Z,101.6,1005,124.6,59.6,2.9
2020-06-11T15:49:31.504793Z,87.2,100d,87,42.7,2
2019-06-16T16:49:32.408632Z,252.1,0f4d,94.3,55,1.1
2020-04-25T17:46:17.795864Z,277,1013,124.6,61.4,5
2019-05-03T17:39:29.341151Z,101.4,1014,120.1,62.3,3
2018-04-06T17:30:18.758042Z,122.4,101b,127.2,53.1,0.30000000000000004
2018-12-19T17:38:33.473577Z,159.2,0f4e,153.3,29.5,1.7
2019-07-27T17:44:58.671407Z,277.1,101b,111.9,62.8,5
2023-09-19T17:12:25.967836Z,100.6,24cf,130.6,48.2,4.5
2023-03-05T17:08:42.44345Z,276,242d,130.9,38.5,3
2020-06-11T17:46:28.770963Z,276.7,1027,106,66.7,4
2019-03-31T17:39:39.591012Z,106.6,1014,132.4,52.7,1
2020-06-25T15:49:21.960881Z,260.6,104b,85.9,41.8,4
2020-06-19T17:58:33.674738Z,259,106a,108.7,69.1,3
2022-05-31T17:39:15.536019Z,101.4,2484,108.1,65.8,3
2023-05-12T17:47:37.886505Z,277.4,2479,117.7,64.8,5.1
2023-07-03T17:41:02.777722Z,276,2251,104.5,64.7,3.4
2022-09-18T17:06:05.676591Z,181,241f,128.4,47.1,0.2
2020-01-07T17:42:24.775497Z,108.6,1001,151.7,30.3,1
2020-06-20T15:50:56.018502Z,260.9,104b,86.1,42.2,5
2021-10-27T17:10:51.209982Z,100.9,0e26,144.3,37.5,3.1
2020-08-09T15:42:45.572892Z,260.4,1050,93.7,36.3,5
2021-05-27T14:53:53.518335Z,260.4,1050,82.3,30.3,4
2022-11-13T17:56:20.815906Z,271.2,2426,158.5,37.1,1.2
2022-11-29T17:43:43.871198Z,277,24a3,155.2,32.4,4.8
2021-11-18T17:58:18.670694Z,100.1,227a,160,36.3,5.1
2018-12-18T17:16:08.964742Z,198.3,0f44,148.1,27.4,0.1
2024-01-15T17:16:53.72677Z,276.5,2459,144,27.7,4.2
2017-06-02T17:15:55.400305Z,174.4,0f52,101.5,60.9,0.2
2024-03-28T18:08:06.732329Z,145.8,2475,142.9,55.9,0.2
2021-02-21T18:07:56.414634Z,108.5,2413,150.1,42.8,1
2019-09-28T18:00:58.225979Z,269.6,105c,150,51.9,1
2022-02-07T17:56:20.329565Z,102.5,2254,149.7,37.3,2.1
2022-01-03T17:25:46.078073Z,172.7,2251,148.1,28.2,0.2
2022-06-11T17:09:04.621722Z,270.9,2465,98.1,59.4,1
2021-05-11T18:04:16.129481Z,100.7,2412,125.8,68.7,4.1
2020-07-05T15:46:02.383803Z,88.2,104b,86.4,40.7,1
2020-12-30T17:22:36.773691Z,99.8,2262,148.4,27.8,5
2022-07-09T17:06:47.116911Z,276.4,2460,98.2,57.2,4
2020-11-26T17:49:25.569629Z,256.3,1065,157,33.5,2
2018-07-08T17:33:34.786392Z,217.7,101e,103.5,62.9,0.1
2019-06-27T17:53:48.653991Z,107.6,1064,107.7,68,1
2021-10-29T17:42:42.814484Z,274.2,1034,152.8,40.1,1.9000000000000001
2020-03-14T16:06:15.832066Z,256.9,1049,114.8,30.6,2
2023-12-17T17:17:13.238388Z,277.3,24b4,148.1,27.4,5
2021-12-13T17:27:16.24062Z,259.6,1067,150.8,28.8,5
2019-08-04T18:15:52.823689Z,256,106b,127.2,67.7,2
2024-03-02T18:10:15.106107Z,99.9,24fc,149.7,46.7,4.9
2023-05-28T17:14:42.120364Z,277.4,24c1,102.6,59.8,5
2018-06-27T17:29:33.473904Z,107.5,0e26,101.6,63,1.1
2018-10-08T17:35:08.586404Z,105.3,1029,145.1,45.8,1.7
2020-02-17T16:08:07.005176Z,83.6,1054,123.1,23.9,5
2018-09-06T17:30:27.817999Z,193.3,104a,129.2,53.7,0.1
2020-10-09T17:52:16.136502Z,260.4,106e,150.7,47.2,5
2022-10-05T17:37:49.371387Z,100.2,248b,145.5,47.3,4.9
2020-08-10T15:38:50.121243Z,82.6,0f32,94.1,36.2,5
2020-08-28T15:39:07.224833Z,253,104e,100.5,33.4,1
2024-04-11T17:18:46.962735Z,102.5,24cf,122.5,53.2,2.5
2023-10-04T17:13:14.534966Z,118.5,24c7,137.3,44.3,0.4
2017-11-25T17:25:16.718901Z,224.6,101e,151,31.4,0.9
2023-09-10T17:15:16.954557Z,277,24c0,126.1,50.1,4.4
2024-01-13T17:13:53.158186Z,100.2,24a1,144.5,27.7,5
2022-09-07T17:03:47.5012Z,99.7,2448,122.7,49.2,5
2021-01-20T18:20:31.182796Z,103.2,1066,159.1,35.5,2
2023-08-29T17:51:00.669637Z,270,2478,131.7,58.8,1.2
2019-07-09T16:44:10.492426Z,84.1,0f36,94.7,52.9,4.1
2021-03-31T18:04:11.823302Z,100.4,2416,141.7,56.7,5
2019-08-02T16:42:28.580919Z,258.9,1054,100.4,49.8,3.1
2017-09-01T18:24:52.6235Z,186.8,0f2b,147.9,62.5,0.1
2023-10-15T17:13:53.733765Z,267.4,24bf,141.3,41.1,0.7000000000000001
2021-02-27T18:06:31.435745Z,99.7,240c,148.7,45.1,5
2017-09-04T18:24:50.386878Z,179,1050,149.2,61.6,0.2
2022-01-04T17:14:25.656131Z,277.9,241e,145.2,26.6,5
2022-10-21T17:48:15.137142Z,100.7,2424,153.3,43.5,4
2022-11-07T17:38:55.0279Z,99.9,247c,153.8,37.6,5.4
2018-09-15T17:36:30.480503Z,273.6,0f43,135.3,52.3,1.5
2017-08-28T17:18:27.154009Z,100.8,0f4e,121.3,53.8,4.4
2022-12-09T17:49:56.139528Z,273.3,227a,156.7,31.4,1.5
2020-10-08T15:32:36.776765Z,257.6,0f3c,116.2,25.7,2
2023-09-27T17:12:13.829445Z,276.2,2442,133.4,45.7,2.5
2023-07-03T17:41:04.617934Z,276.1,2251,104.2,64.7,3.4
2019-10-29T18:11:48.027054Z,259.8,106c,161.4,42.6,5.1
2021-07-31T17:42:44.129792Z,100.2,0f15,114.2,62.6,5
2021-01-04T18:06:34.561686Z,100.5,225b,158.4,32.3,5
2019-12-16T16:20:21.657241Z,258.8,104b,136.7,20.3,2.1
2018-03-17T17:55:52.649445Z,209.8,0f1a,141.2,49.9,0.30000000000000004
2020-05-22T17:18:19.376287Z,269.9,2257,105.2,60.5,1
2020-10-09T17:43:18.503138Z,103.1,1010,148.4,46.5,2
2020-11-14T15:24:42.851154Z,177.9,0f46,125.3,16.8,0.1
2023-11-08T17:56:04.867086Z,277.1,24a4,157.8,38.5,5
2022-11-16T17:52:49.055061Z,277.1,227c,157.7,36.1,3
2021-04-17T17:14:59.503134Z,102.4,2212,119.1,54.3,2
2020-08-04T17:55:13.533088Z,256.7,106c,119.7,64.1,2.1
2021-11-05T18:03:03.87495Z,277.5,241c,159.6,39.6,5
2021-04-25T17:44:32.103933Z,276.3,1008,124.4,61,4
2020-10-19T18:09:45.115103Z,101,227b,159.9,45.5,4
2018-01-30T17:25:23.37958Z,100.5,1011,143.3,31.8,4.9
2019-01-22T17:38:27.929011Z,214.2,102e,147.8,31.6,0.1
2021-10-21T17:43:03.471791Z,268.4,0f4e,151.6,42.5,1.8
2021-07-31T17:35:53.640641Z,260,1067,111.4,60.6,5.1
2018-06-24T17:41:28.322022Z,84.7,0f4a,104.1,65.6,2
2019-09-28T18:01:00.704813Z,269.1,105c,149.9,52,1
2018-11-12T17:37:44.13258Z,276.1,102e,153.4,35.9,3
2018-08-19T17:33:16.963651Z,224.4,1039,120.4,57.9,0.1
2018-06-30T17:33:06.101027Z,199.2,1040,102.3,63.4,0
2021-06-20T17:26:10.946782Z,103.2,222f,100.9,62.8,1.9000000000000001
2021-02-27T18:06:29.166446Z,99.7,240c,148.9,45,5
2022-02-15T17:08:04.596289Z,100.9,245a,135.7,33.4,4
2023-07-30T17:10:53.073771Z,276.4,2464,105,56,4
2022-01-16T17:12:13.31361Z,100.2,2465,143,27.5,4
2022-03-06T17:14:51.678729Z,180,2212,132,39.7,4
2019-08-27T17:43:14.278681Z,270.8,1039,127.5,57.9,1
2020-09-27T17:22:03.74077Z,174.1,2304,136.9,46.9,0.2
2020-11-26T18:18:06.750309Z,108.5,1066,165.4,35.7,1.1
2019-05-15T17:52:22.061853Z,276.5,1060,118.3,66.5,4.2
2022-03-08T17:57:31.435074Z,277,227a,143.4,46.7,4
2023-07-28T17:49:24.583774Z,277.1,24a4,113.9,63.9,5
2019-11-18T16:24:41.497833Z,257.3,1050,136.9,25.6,2
2018-01-26T18:03:27.368305Z,180.5,1053,153.2,34.8,0.5
2024-04-07T18:01:31.930948Z,100.2,241c,138.1,58.8,4.5
2021-01-10T18:09:11.5922Z,274.8,2405,157.5,32.8,2
2022-06-04T17:10:07.971871Z,277.3,2428,99.6,59.1,5
2020-09-27T18:09:53.654661Z,185.6,225b,153.5,53,0.2
2021-04-21T14:59:25.311525Z,260.1,1052,92.3,27,5
2019-06-02T17:41:57.333788Z,277.2,1024,107.8,65.7,5
2017-08-22T17:18:09.94555Z,100.8,1026,117.9,54.7,3.9
2022-12-02T17:42:53.313542Z,277.2,24a5,155.1,31.6,5
2018-11-07T17:37:04.127004Z,205.7,1039,152.8,37.1,0.1
2023-11-29T17:15:11.166606Z,101.9,2430,149.2,30,2.7
2022-12-10T17:43:17.903664Z,277.7,2498,154.9,30.7,5
2022-04-12T17:29:41.28309Z,103.9,2231,125,55.2,2.2
2018-09-29T17:35:38.593535Z,161.1,1010,141.6,48.4,0.1
2022-04-29T17:10:29.794771Z,277.5,2435,112.7,55.4,5
2018-12-18T17:38:08.972358Z,169.8,101f,153.1,29.6,0
2017-10-29T18:17:30.48641Z,259.4,1051,163.4,42.8,4.5
2021-06-09T17:14:44.773358Z,102,2430,99.9,60.9,3
2021-10-02T17:14:38.496286Z,277,2456,136.3,44.5,4.9
2023-02-27T17:00:46.351108Z,101.5,2459,131.2,35.9,3.3
2021-05-02T17:37:34.014591Z,82.9,106e,120,62,5
2018-12-30T17:37:35.25097Z,178.2,1032,151.6,29.3,0.1
2019-08-07T17:40:48.11616Z,100.1,1012,116.7,61.4,5
2020-06-12T17:46:23.005729Z,188.6,0f34,106.4,67,0
2019-06-17T17:40:29.243952Z,100.3,0f12,104.6,66.1,5
2020-12-03T18:10:14.698266Z,277.6,2424,162.5,33.7,5
2020-09-07T17:20:31.044065Z,101.8,2277,127.1,51.7,3
2023-08-04T17:49:17.895711Z,274.5,2483,117.5,63,2.1
2021-02-26T17:43:36.364975Z,106,1012,141.8,41.7,1
2017-10-26T17:22:02.831876Z,99.7,0f34,146.9,39,4.8
2020-11-30T17:44:20.657795Z,187.1,1002,156.1,32.4,0
2018-05-28T17:31:38.127945Z,166,0f51,106.6,63.8,0.1
2020-12-08T18:08:47.022043Z,102,241c,162.2,33,3
2023-08-05T17:50:19.761781Z,275.2,248c,118.4,63.1,1.8
2018-05-20T17:31:09.718959Z,217.1,1035,109.5,63.1,0.1
2020-02-05T16:13:11.344489Z,260.5,1048,126.4,21.6,5
2018-09-09T17:33:23.536174Z,163.9,1024,131.7,53.6,0.1
2022-07-07T17:58:59.96089Z,277.1,2403,109.8,67.7,5
2022-12-10T17:47:07.018799Z,100,2424,156.5,31.3,5.1
2021-07-09T17:13:44.902133Z,102.7,2431,99.8,59.2,2.2
2017-12-07T17:27:05.393574Z,276.5,1018,151,29.3,3.2
2018-05-08T17:29:24.290222Z,109.1,101f,114.4,61.4,0.9
2023-07-02T17:46:57.648264Z,100.2,2482,106.5,66.5,5.1
2021-06-15T17:17:14.483373Z,277.4,2459,99.4,60.6,5
2021-09-12T17:14:52.103673Z,276.6,2464,127.4,49.6,4
2017-08-28T17:19:08.38506Z,100.2,1044,121.6,53.7,5
2021-10-04T17:42:20.952254Z,275.5,1013,145.6,47.6,3
2018-05-04T17:29:17.759262Z,183,102c,116.1,60.6,0.1
2022-03-23T17:08:42.349416Z,100.9,241d,126.2,45.2,4
2023-10-08T17:54:37.981939Z,276.9,2478,151,47.9,4.7
2021-05-29T17:15:17.820548Z,183.4,2453,102.7,60.7,0.1
2022-04-26T17:43:17.681433Z,277.3,2438,123.5,60.9,5
2023-02-18T17:03:18.303907Z,267.7,2459,133.5,33.1,0.9
2021-09-29T17:15:50.452639Z,276.9,241e,135.7,45.5,4
2017-10-22T18:18:29.085731Z,260.3,0f53,162.7,45.2,4.5
2021-03-22T17:17:39.212867Z,270.1,2436,128.3,46.1,1
2019-04-19T17:41:34.506616Z,277.2,1013,126,58.8,5
2020-12-27T17:45:11.202716Z,273.6,1011,153.5,29.8,2
2019-05-15T16:54:02.042522Z,172.9,0f33,103.1,55,0.2
2017-12-22T17:25:17.16621Z,217.7,1040,149.8,28.1,0.1
2020-10-05T17:52:51.031401Z,260.2,106e,149.5,48.5,5.1
2022-11-21T17:40:41.728572Z,105.6,247d,155.2,33.9,1.3
2019-05-16T18:20:27.629341Z,259.1,1063,130.1,71.3,4
2020-03-16T17:44:51.485622Z,274.3,1034,137.9,48.3,2
2018-10-10T17:25:50.393016Z,205.3,100d,142.8,44.1,0.2
2022-12-17T17:43:54.370247Z,277.4,2479,154.2,29.9,4.5
2021-04-07T17:43:45.781497Z,174.7,1010,131.1,55.7,0
2023-08-09T17:11:45.201473Z,277.2,2431,109.2,54.7,5
2020-01-17T16:13:44.69558Z,84.4,0f36,131.4,19.3,3.9
2018-08-06T17:33:09.842369Z,215.3,1025,113.5,59.7,0.1
2018-11-17T17:19:57.864795Z,181.3,0f2d,149.5,32.8,0.2
2017-10-03T17:22:39.504674Z,269.4,1034,139.3,45.5,1.2
2019-12-02T17:47:00.496272Z,277.9,1018,156.1,32.1,5.1
2018-06-02T17:45:08.376558Z,185.2,0f44,108.6,66.8,0.1
2018-02-23T17:59:17.203382Z,149.3,0f46,146.9,42.4,0.2
2020-06-08T15:51:28.436103Z,86.6,1052,87.4,43,1.9000000000000001
2024-04-13T18:09:49.572401Z,100.5,24d7,139.9,62.3,5
2019-03-23T18:22:35.647512Z,258.2,106f,149.5,55.3,3.1
2019-05-08T16:52:45.522509Z,83.5,104a,105.9,54.1,5
2021-04-02T17:26:37.233762Z,269.7,2251,127.2,51.2,1
2018-06-25T17:33:31.379598Z,214.1,0f4e,102.3,63.8,1.6
2023-08-05T17:48:00.786016Z,100.8,2424,118,63.2,3.8
2021-05-22T17:19:34.605043Z,274.7,0e26,105.8,60.7,2
2020-11-30T18:11:01.704623Z,270.5,2402,162.8,34.1,1.2
2022-09-16T17:04:31.583168Z,276,2460,126.7,47,3.1
2019-08-02T17:40:19.079793Z,100.3,101f,114.2,62,5
2017-08-26T17:18:34.924214Z,101,1029,120.1,54,3.7
2022-04-26T17:43:19.980114Z,277.3,2438,123.2,60.9,5
2023-09-24T17:13:27.762715Z,104.5,24ca,133.1,46.9,1.4
2023-08-17T17:08:27.03058Z,248.4,2449,112.3,53.4,1.5
2020-11-30T18:09:38.35347Z,273.4,2403,162.6,34.3,2.8
2020-05-12T17:42:57.228816Z,100.5,1008,116.9,64.9,5
2021-12-12T17:13:59.389115Z,105.7,2439,148.1,27.5,1
2018-09-11T17:35:22.487308Z,174.7,0f28,133.3,53.3,0.1
2020-03-14T18:08:59.30344Z,277.1,105e,146.1,50.6,5
2022-02-03T17:12:22.204567Z,270.1,2430,139,30.6,1.1
2019-11-01T16:29:54.358112Z,260.2,0f3c,134.5,30.2,5
2023-03-14T17:45:21.469982Z,276.2,247d,138.2,47,3.6
2019-09-28T18:13:52.580259Z,259.4,106a,154.1,52.9,2.9
2020-03-24T17:43:59.085313Z,102.8,1034,135.7,51.3,2.1
2017-09-23T17:18:55.275736Z,100.7,102d,134.6,48,4.5
2017-10-27T17:23:12.972848Z,102.9,0f12,147.1,38.7,1.5
2019-06-11T17:51:10.592814Z,100.9,1058,108.1,68.5,4
2019-10-19T16:30:17.354736Z,259.5,0f32,131.3,33.5,3
2022-02-27T17:59:42.965778Z,277.3,2414,146.1,43.8,3.9
2022-02-17T17:22:43.682016Z,251.5,1065,138.3,35.7,1
2018-05-22T17:30:05.714293Z,101.4,100a,108.6,63.3,3.1
2024-03-09T17:19:30.971228Z,277.3,24c7,132.2,41.9,5
2018-06-04T17:30:59.639443Z,160.7,101e,104.5,64,0
2023-02-12T17:09:15.905367Z,100.3,24b9,137,32.7,5.1
2018-02-27T17:58:10.862604Z,180.7,0f2d,145.9,43.7,0.30000000000000004
2018-11-05T17:22:05.150143Z,178.6,0f4d,148.5,36.3,0.1
2018-11-21T17:19:55.790047Z,212.8,0f33,149.7,32,0.1
2021-07-31T17:35:50.601868Z,260,1067,111.1,60.7,5.1
2023-08-17T17:08:22.892693Z,250.9,2449,112.6,53.3,1.6
2023-04-22T17:43:49.092808Z,175.5,2480,126,60.1,0.1
2019-04-30T17:38:38.176834Z,100.4,1002,121,61.6,5
2018-07-22T17:33:52.845953Z,162,0f43,107.6,61.7,0.1
2021-06-25T17:14:23.264895Z,100.9,2450,98.5,60.1,4
2022-05-08T17:31:53.085376Z,277.2,2233,114.7,61.5,5.3
2020-06-23T18:14:47.197905Z,277.3,105e,114.4,72,5
2022-06-11T17:09:00.302159Z,277.7,2420,98.3,58.9,5
2017-10-26T17:21:02.854373Z,100.7,0f52,146.9,39.1,4.5
2020-03-21T18:06:12.596074Z,100.4,1064,144.2,53.4,5
2021-04-13T15:01:59.918166Z,259.8,0f44,94.9,25.5,4.1
2018-11-05T17:22:08.071476Z,177.8,0f4d,148.6,36.1,0.1
2021-11-30T18:01:39.836454Z,277.4,2419,159.9,33.5,5
2023-03-10T17:05:50.188597Z,277.7,2442,128.7,39.6,5
2021-11-03T18:02:14.496616Z,269.7,2426,159.7,40.5,1
2019-05-21T17:59:37.263662Z,104.1,105c,118.9,69,2
2023-05-10T17:06:54.246433Z,106.2,2440,107.9,57.3,0.9
2020-12-15T17:43:52.85872Z,100.1,0f4e,155.4,30.6,5.3
2019-12-10T17:45:31.295293Z,277.1,1005,155.4,31,5.1
2019-08-30T17:41:16.57544Z,103.5,1010,129,57.3,2
2020-10-05T17:52:52.595352Z,260.2,106e,149.5,48.4,5
2021-10-31T17:40:03.05902Z,181.1,101f,152.6,39.4,0.1
2023-04-01T17:12:30.292164Z,274.9,24b0,124,48.3,2.5
2018-10-31T17:32:29.491163Z,277.6,0e0e,150.3,38.4,4.9
2018-11-21T17:36:55.343381Z,187.7,0f34,154.2,33.8,0
2021-06-29T17:38:36.111037Z,100.1,1003,104,65.3,5
2021-01-07T17:44:03.971797Z,100.2,0f4e,152.3,30.4,5.3
2018-06-04T17:32:17.722537Z,221.3,1011,104.7,64,0.1
2019-03-31T17:02:38.501071Z,260.2,0f4d,121.3,46,5.1
2018-02-10T17:27:54.791147Z,233.3,0f3f,141.2,34.4,0.9
2023-04-08T16:55:11.404931Z,275,2445,116.9,47.1,2.6
2023-06-24T17:40:40.700975Z,276.4,2276,103.5,65.4,3.9
2020-11-20T17:51:21.409913Z,259.5,106c,157,34.9,9.8
2021-04-12T15:00:48.934211Z,260.3,0f2b,95.3,25.3,5
2022-04-05T17:38:21.549711Z,102.9,247e,131,54.8,5.3
2018-11-03T17:21:47.316844Z,174.8,0f2a,148.2,36.7,0.1
2019-08-26T17:30:35.048729Z,100.2,0e19,123.8,56.3,5.3
2021-05-18T17:40:55.033434Z,108.7,103c,113.3,65,1
2017-12-29T17:26:20.516156Z,119.7,1018,149,28,0.9
2022-06-20T17:58:54.303691Z,276.6,2426,108.7,69,4
2018-08-25T17:33:45.427873Z,191.2,103b,123.8,56.8,0
2023-11-06T17:15:31.558137Z,275.6,2430,146.9,35.2,2.7
2022-04-09T17:12:17.154587Z,277.1,2440,121,50.7,5
2023-10-28T18:14:07.476904Z,101.6,2426,162.9,43.2,2.8
2023-09-18T17:53:32.495813Z,274,2475,142.5,53.7,2
2021-03-22T18:06:09.936119Z,100.8,2406,144.3,53.4,4
2017-02-15T17:19:21.27593Z,181.2,0e0f,138.1,34.8,0.7000000000000001
2022-04-09T17:59:44.721753Z,278,2403,135.9,58.5,5
2019-05-15T16:53:59.1689Z,169.9,0f33,102.8,55,0.2
2018-12-17T17:38:16.954907Z,213.8,0f42,153.3,29.8,0.1
2017-10-29T17:21:43.045244Z,100.3,1036,147.5,38.2,4.6
2021-04-19T14:57:56.979062Z,87.7,1053,93,26.6,1.9000000000000001
2021-09-04T18:02:14.433416Z,100.5,2405,140.3,59.3,4
2021-05-15T18:06:37.244347Z,103,2407,124,69.3,1.9000000000000001
2021-05-30T18:07:51.377417Z,275.2,2274,117.3,70.8,2
2023-12-17T17:16:36.68187Z,276.7,2431,148.2,27.5,3.7
2020-01-12T18:06:35.860326Z,257.9,1069,156.5,32.8,2.1
2021-09-14T17:29:22.106381Z,275.7,2233,132.4,51.3,3.2
2019-07-09T17:38:35.286927Z,100.3,1024,105.3,64.5,5
2020-03-05T16:06:58.051989Z,183.2,100d,117.7,28,0
2021-01-13T17:47:33.361103Z,275.7,0f17,151.3,31,3
2021-05-10T17:43:42.82285Z,276.9,1008,117.4,64.2,3.9
2019-09-03T17:42:51.430349Z,107,1010,131.4,56.3,1
2018-08-25T17:35:45.562816Z,182.5,0f17,124.1,56.9,0.1
2019-02-28T17:06:11.339202Z,259.8,0f2d,131.4,36.4,3.9
2017-10-28T17:22:45.600957Z,118.5,1001,147.2,38.4,1
2021-05-04T17:39:02.04398Z,259.1,106c,118.8,62.3,3.1
2018-05-27T17:30:57.238834Z,195,1006,106.8,63.7,0
2018-11-15T17:19:28.591358Z,211.5,0f1a,149.3,33.4,0.1
2018-06-23T17:33:12.893987Z,142.7,0f12,102.2,63.9,0.2
2018-06-23T17:31:08.085068Z,101.7,0f15,102,63.9,2.8
2017-06-30T17:19:10.629913Z,277.1,103a,99.2,60.3,4.6
2020-10-05T17:52:49.467974Z,260.2,106e,149.4,48.6,5
2022-09-22T17:02:27.57522Z,101.5,2423,129.4,45.6,3
2022-03-12T17:43:03.211639Z,276.2,248e,138.1,46.1,3
2020-04-15T17:42:18.183122Z,100.8,1010,128.5,58.6,4
2018-12-17T17:15:09.687945Z,210,0f2d,148.1,27.4,0
2018-11-13T17:38:27.241763Z,273.9,0f17,153.7,35.6,1.9000000000000001
2020-04-17T16:00:02.801611Z,185,1043,102.7,39,0
2018-03-31T17:29:18.407674Z,219.5,103e,129.2,51,0.9
2017-10-11T17:22:22.567333Z,219.4,103e,142.4,43.2,0.9
2018-06-28T17:31:45.153927Z,105.9,1018,101.8,63.6,1
2019-11-01T17:41:33.131766Z,100.3,1013,153.7,39.6,5
2023-04-29T17:46:08.485286Z,277.1,249c,123.1,62.1,5
2020-05-04T17:44:07.463094Z,100.4,0f17,121.2,63.8,5
2022-10-11T17:06:07.162316Z,277.1,2459,137.4,40.7,5
2022-11-14T17:04:05.272425Z,269.7,2459,145.2,31.7,1.4
2018-06-17T17:32:06.970583Z,208.6,1038,102.3,64,0.1
2020-10-05T17:45:40.380966Z,277.1,1010,147.1,47.6,5
2018-08-17T17:31:48.914674Z,102.1,0e2f,118.9,57.9,2.6
2019-03-06T17:31:48.110382Z,269.5,0e26,136.7,42.6,1
2021-11-18T18:02:16.46844Z,277.5,240a,160.2,36.1,4.9
2021-02-20T17:54:02.612363Z,276.4,1026,145.5,40.8,4.1
2022-08-29T17:06:20.702121Z,277.5,2463,117.8,50.7,3.9
2022-02-18T17:10:18.616432Z,277.5,2423,135,34.1,5
2019-01-22T17:11:13.956731Z,185.5,0f36,141.4,28.2,0.9
2020-03-05T16:06:55.228173Z,183,100d,117.6,28.1,0
2019-08-08T16:39:02.582376Z,86.5,1049,102.6,48.9,2
2018-11-08T17:36:30.973889Z,222,1006,152.9,36.9,0.1
2023-07-26T17:10:49.039364Z,100.6,24c4,104,57.1,5
2019-06-27T16:46:46.745359Z,184.3,1048,93.8,54.1,0
2022-04-23T17:11:57.923817Z,270.4,242d,115.7,54.5,1.1
2022-03-12T17:36:52.569785Z,103.8,1013,137.1,45.8,1.9000000000000001
2021-05-30T14:51:08.034267Z,251,100d,81.6,30.2,1
2022-05-06T17:05:32.254668Z,100.4,241b,109.2,56.6,5
2020-03-23T17:44:29.89412Z,178.5,1005,135.9,50.9,0
2019-08-27T16:36:06.665077Z,85.3,1053,110.4,45.8,3
2020-04-17T17:46:03.310473Z,277,1040,128,59.3,5
2021-12-23T17:53:33.50501Z,276.8,1026,155.9,30.5,5
2021-10-02T17:27:23.129097Z,101.6,2231,140.7,46.5,3
2024-03-28T17:20:29.762658Z,277.1,24c9,127.1,48.6,4.7
2023-02-27T17:10:41.876029Z,101.2,24c2,133.3,37.3,3
2021-06-16T17:16:09.605847Z,187.1,2457,99.1,60.6,0.2
2019-10-10T16:28:42.022034Z,84,104a,128.4,35.9,4
2022-01-29T17:30:15.247323Z,276.4,2231,144.1,31.9,5
2021-12-23T17:37:45.434354Z,108.4,103c,152.5,29.2,1
2021-02-27T17:45:02.300351Z,277.2,101b,141.6,42.1,5
2018-05-28T17:45:31.014207Z,199.8,0f4d,110.4,66.7,0.2
2023-10-08T17:15:46.257906Z,275.4,2465,138.8,43.1,1.9000000000000001
2019-02-26T17:36:57.882539Z,100.9,1014,140.5,40.9,4
2023-06-02T17:12:17.571056Z,105.7,24c3,101.2,60,1.5
2023-01-09T17:48:37.10432Z,99.1,227c,153.1,31.2,5
