acquired,satellite_azimuth,satellite_id,sun_azimuth,sun_elevation,view_angle
2022-02-03T17:57:15.979365Z,275.1,2307,150,36.5,3
2020-02-10T16:11:55.678718Z,259.7,1049,124.9,22.9,4
2018-09-29T17:26:45.508162Z,193.4,100d,138.8,47.8,0
2022-08-29T17:23:34.103959Z,100.6,2276,122.8,54.9,4
2023-06-14T17:12:29.118184Z,275.7,24b5,97.8,60,2.9
2022-11-29T17:41:45.422433Z,277.3,2492,155.2,32.8,4.6
2017-08-08T17:18:41.417014Z,276.8,1025,110.4,56.7,3.8
2019-11-01T17:40:21.33501Z,99.9,1040,153.5,40.1,5.1
2017-08-30T17:23:08.146391Z,269.1,0e14,123.1,54.3,1
2019-04-03T17:45:37.55032Z,100.3,105f,133.7,55.6,5
2022-10-24T17:48:35.041917Z,100.7,2254,154.1,42.9,3
2022-11-11T17:03:05.894624Z,115.2,2442,144.8,33,0.5
2017-06-19T17:20:06.058486Z,192.9,0e26,98.7,61.8,0.6000000000000001
2021-12-06T18:36:57.216618Z,277.6,1061,169.3,35.2,5
2020-08-27T17:18:21.803915Z,110.1,2304,120.2,54.2,1.1
2020-06-28T15:45:44.739138Z,83.6,1052,85.6,41.5,5
2018-03-23T17:27:00.229648Z,138.1,1012,130.8,48.6,0.5
2020-07-13T17:44:58.295578Z,277.1,1013,106.5,64.9,5
2020-07-30T17:52:13.848202Z,83.1,106b,116.5,65.1,5
2024-03-13T17:58:50.204133Z,275.7,2416,143,49.6,3
2022-04-17T17:42:28.675332Z,277.9,2498,126.2,58.8,5
2021-11-04T17:09:13.311363Z,100.5,2420,145.6,35.6,4
2023-10-22T17:12:23.371157Z,237,24b5,143,39.6,0.2
2019-08-27T16:35:56.151006Z,84.7,1053,109.9,46.1,2.9
2023-06-07T17:46:22.416612Z,275.7,247c,106.3,67,4.1
2024-03-18T17:15:41.800896Z,101.5,24b4,129.3,45.2,3.1
2020-02-18T18:03:55.437249Z,257.3,1067,149.3,41.7,2.1
2020-01-13T17:43:39.592057Z,106.3,0f34,150.9,31.4,1
2019-02-20T17:38:44.38457Z,274.2,1044,141.6,39.3,2
2023-06-08T17:43:43.391428Z,101.1,249a,106.1,67.3,3.1
2022-12-08T17:39:55.112524Z,257,2485,154.6,31.3,0.4
2020-09-03T17:43:55.776848Z,273.5,1008,131.8,56.9,2
2022-02-07T17:56:29.546039Z,102.7,2254,149.3,37.7,2
2020-11-11T17:45:33.699317Z,277,1040,155.3,37,5.5
2018-02-11T17:25:40.541272Z,184.7,1002,140.5,35,0.8
2020-06-06T17:43:34.077572Z,275.6,1003,105.9,66.7,3
2017-06-17T17:20:56.285507Z,182.3,0e30,99,61.9,0
2022-04-05T17:21:38.72341Z,259.7,1065,124.2,51.6,5
2018-06-19T17:41:31.979055Z,168.1,1054,103.5,66.3,0.1
2023-09-23T17:53:15.465559Z,277.1,2481,144.7,52.9,5
2020-04-15T18:08:41.586066Z,274.4,1057,137.5,62.7,2.1
2018-01-19T17:26:07.893966Z,105.1,0e2f,145.6,30.3,1.3
2020-07-30T17:52:15.374929Z,83.1,106b,116.7,65.1,5
2021-02-01T17:43:07.507549Z,274,1014,146.7,34.7,2
2020-01-29T16:13:23.155551Z,260.1,1053,128.2,20.9,5
2017-07-02T17:17:14.197099Z,276.2,1025,98.6,60.1,3.3
2017-06-19T17:15:23.008195Z,182.6,1007,97.8,60.8,0.1
2019-02-07T17:06:29.469188Z,189.3,1043,137.1,31.3,0
2022-10-25T17:05:35.137419Z,277.5,2442,141.5,37.4,4.9
2018-10-31T17:35:14.16452Z,107.5,0f25,151.5,39.6,0.8
2022-12-10T17:38:00.538543Z,100.3,2484,154.4,31.1,4.9
2019-05-29T17:39:47.832406Z,276.6,1024,107.5,65.7,4
2020-05-17T17:41:22.360028Z,101.2,100c,113.3,65.5,3
2021-01-17T18:04:54.169421Z,100.1,2419,155.9,34.2,5
2019-10-24T16:27:04.585131Z,179.8,0f21,132.3,32.5,0.2
2018-01-05T17:24:55.312107Z,222,0f17,147.8,28.6,1.5
2020-04-18T16:00:26.10207Z,257.5,0f4d,102,39.5,2.1
2020-05-28T18:08:42.020039Z,100.9,1058,118,71.8,4
2022-11-16T17:37:39.159855Z,101.4,248e,154.3,35.6,2.7
2021-06-16T17:23:42.917581Z,276.9,2262,99.5,62.4,4
2018-09-06T17:30:18.224053Z,188.4,104a,128.7,54.2,0.1
2020-01-01T18:04:43.618251Z,260,1068,158.4,32.4,1.5
2017-06-03T17:14:22.261478Z,188,1035,100.4,60.8,0.9
2021-11-03T17:14:59.82395Z,275.5,220b,146.2,36.2,3
2021-02-19T15:09:18.715726Z,259.7,0f44,112.1,13.4,4
2018-10-04T17:33:03.073093Z,197.7,102c,143,47.4,0
2022-01-14T17:55:06.232419Z,100.1,2416,153.8,32.8,5
2018-06-04T17:44:04.139257Z,213.6,103f,106.8,66.9,0.1
2017-06-26T17:15:42.453311Z,186.9,0f31,97.8,60.5,0.1
2023-01-08T17:07:50.477778Z,276.7,242d,143.1,26.5,4
2021-04-12T18:04:28.040141Z,271.5,2424,137,61.3,1.1
2022-01-27T17:54:53.208004Z,99.9,227b,151.4,35,5
2021-05-16T17:52:23.083573Z,275.7,1026,116.9,67,3
2021-08-25T18:01:21.84979Z,100.2,2274,133.8,62,4
2022-07-19T17:25:26.071304Z,275.4,2276,103.7,60.5,2.9
2022-05-20T17:27:02.005069Z,100.2,2233,108.2,63.2,4.7
2021-02-04T18:07:11.066971Z,178.4,240a,152.6,38.1,0.1
2021-01-13T18:08:00.92184Z,189.3,2274,156.8,33.8,0.1
2020-06-02T17:15:23.148777Z,101.2,2263,100.8,61.3,3
2019-10-03T17:42:06.647367Z,182.9,101e,145.2,48.8,0
2017-07-02T17:15:37.309315Z,270.1,102f,98.3,60.1,1
2022-11-12T17:08:05.522726Z,277.5,2432,145.8,33.1,5
2018-06-03T17:29:54.329369Z,206.2,102c,103.5,64,0.1
2022-12-26T16:57:25.441918Z,277.1,2445,142.9,25,5
2019-12-12T16:18:01.160644Z,85.4,1043,136.8,21.2,3
2022-02-14T17:37:47.899211Z,99.8,2489,143.4,38,5
2023-12-17T17:55:33.355108Z,100.2,2438,158.3,32,5.1
2023-05-28T17:58:24.059069Z,276.5,2414,114,69.5,1.6
2022-05-01T17:05:28.22881Z,103.1,2428,110.6,56,2
2022-04-10T17:41:39.410788Z,277.2,2481,128.8,56.7,3
2019-03-04T17:39:26.538154Z,276.8,103d,139,43.3,4
2021-03-01T15:07:49.47228Z,261,104b,108.9,15.5,5
2020-11-13T17:49:00.685215Z,259.3,1063,156.7,37,4.1
2023-05-11T17:45:16.270657Z,277,2473,116.9,64.7,5
2019-04-03T17:45:36.521667Z,100.3,105f,133.8,55.5,5
2018-08-06T17:31:07.766606Z,202.6,1002,112.6,59.9,0
2017-06-10T17:14:57.492137Z,183.5,1039,98.8,61,0.7000000000000001
2017-08-22T17:18:03.581458Z,103.8,1005,117.4,54.9,1.4
2019-06-16T16:48:32.240557Z,80.9,0f24,93.7,55.2,0.2
2023-07-30T17:12:38.206151Z,276,24cc,104.9,56.8,2.7
2021-02-26T18:06:16.332469Z,100.8,2414,148.6,45.1,3
2020-01-17T16:13:35.353292Z,84.6,0f36,131.3,19.7,3.9
2023-04-07T17:09:02.093896Z,100.1,242e,121.1,50.5,5
2021-11-14T17:10:20.438069Z,100.6,2465,147.5,33.3,4
2023-02-04T17:01:34.404946Z,275.2,2455,136.5,29.7,2.4
2022-11-14T17:05:09.291504Z,115.9,2429,145.6,32.5,0.5
2018-04-13T17:28:21.764747Z,177.5,103e,124.1,55.5,1
2019-08-05T17:39:53.017235Z,100.4,0f15,114.9,62,5
2018-11-02T17:34:49.922825Z,193.3,0f35,151.5,38.9,0
2022-10-27T17:40:17.895924Z,271.7,249a,151.9,41.1,1.5
2017-01-08T17:16:27.629942Z,191.7,0e14,145.4,27.8,0.9
2020-06-16T17:44:30.784271Z,274.3,101b,104.2,66.7,2
2022-08-31T17:06:57.132584Z,101.9,2439,119.1,51.2,2
2021-11-27T17:12:36.314388Z,277.6,245a,147.9,29.9,5.2
2021-05-20T17:14:33.777774Z,272.1,241d,104.7,60.2,1
2018-09-07T17:33:43.37094Z,186.2,0f51,130.4,54.5,0
2019-06-15T17:38:04.517789Z,100.1,1012,103.4,66.1,5
2022-02-21T17:13:19.876022Z,278,2439,134.6,35.7,5
2023-02-06T17:54:00.039613Z,99.3,2402,149.3,37.4,5
2021-04-26T17:15:35.213736Z,100.1,0e26,115.4,57.1,5
2018-02-09T17:26:45.037455Z,270.7,0f28,141.1,34.5,1.5
2021-05-31T17:23:58.690114Z,101.5,2233,103.2,62.8,2.8
2019-06-19T17:40:16.196617Z,268.6,1012,102.9,66,1
2021-01-18T17:43:33.390009Z,85.3,1062,149.9,32.2,2
2021-05-30T17:15:36.936663Z,277.4,241a,101.3,60.7,5
2023-01-19T17:03:20.625976Z,277.7,2449,140.2,27,4.9
2020-01-19T16:14:47.557605Z,258.8,0f2b,130.7,19.9,3
2022-09-18T17:04:08.4145Z,100.1,245c,128,47.5,4.9
2023-04-20T16:51:34.447449Z,149.9,2445,111.5,50.4,0.5
2021-12-12T17:09:55.699465Z,100.4,2431,147.6,28,4
2020-11-30T18:09:47.457818Z,273.1,2403,162.4,34.8,2.8
2021-03-11T17:40:10.047957Z,84.7,106a,138.1,46.5,3
2021-08-27T17:12:48.812827Z,269.3,2449,118.5,52.9,1
2020-04-17T15:58:17.299204Z,86.2,0f1a,102.3,39.2,2
2021-05-03T14:53:15.476921Z,83.9,100d,88.3,28.7,4.9
2023-01-21T17:42:16.512475Z,277.4,247a,148.5,32.1,4.5
2018-06-25T17:40:24.97327Z,164,0f46,103,65.8,0
2022-11-05T17:04:15.711576Z,276.8,2447,143.7,34.2,5
2018-04-22T17:28:48.63304Z,146,0f4e,120.7,58.2,1.6
2018-04-24T17:29:06.283165Z,184.6,0f42,119.6,58.7,0.1
2023-09-06T17:47:57.955566Z,100.7,2484,135.1,57.3,4.1
2020-11-16T17:25:46.08853Z,101.9,0e3a,151.2,34.3,3.1
2021-05-12T18:02:28.073967Z,103.3,2416,124,68.8,2
2019-03-26T17:00:13.423227Z,187,1020,122.8,44.8,0
2019-07-13T17:40:42.329771Z,276.8,1024,105.4,64.2,4
2021-08-05T17:22:15.381234Z,102.9,2262,110.2,58.2,2
2017-06-27T17:15:08.363266Z,178,1003,97.8,60.4,0.1
2018-07-24T17:31:14.80323Z,133.8,100e,106.9,61.5,0.30000000000000004
2017-10-28T17:20:09.229458Z,102.7,101f,146.8,38.8,2.3
2023-06-08T17:06:47.12311Z,100.1,2458,98,59.7,5
2020-06-10T17:42:15.339735Z,269,1003,104.8,66.7,1
2021-09-10T17:46:39.622157Z,179.8,105c,136.5,55.6,0.1
2022-11-04T17:37:09.422137Z,100.5,249b,153,38.7,5
2019-05-23T17:39:35.745628Z,102.5,0f17,110.4,65.7,2
2020-10-05T18:10:03.772273Z,161.4,2412,156,50.7,0.2
2018-11-07T17:30:22.741843Z,231.3,0e19,151.2,37,1.8
2022-05-18T17:41:28.808142Z,277.3,2488,112.6,64.9,5
2019-04-27T16:55:02.596884Z,90.8,1020,109.8,52.8,1
2022-10-25T17:05:22.995971Z,104.4,242d,142.1,37.9,1.7
2022-04-02T17:06:57.369527Z,106.5,2442,122,48.5,1
2019-09-08T16:34:39.627482Z,89.2,0f46,115.3,43.8,1
2018-09-16T17:29:23.152591Z,167.3,1054,133.5,51.6,0.1
2021-01-08T18:10:00.566048Z,277.1,241c,157.7,33,5.1
2022-04-26T17:07:18.141612Z,275.5,2460,112.6,54.8,3
2019-01-28T17:35:24.126376Z,100.8,1014,146.3,33.1,4
2020-03-20T16:03:48.77819Z,252.7,0f2b,112.6,32.5,1.1
2020-02-26T18:03:57.950829Z,106.9,1061,148.2,44.5,1.1
2020-11-28T17:44:34.860522Z,103,0f17,156.3,33.5,2
2019-06-20T17:52:14.582069Z,270,1061,105.9,68.3,1.1
2023-01-29T17:39:07.802567Z,100.2,2495,147,33.7,5
2022-05-14T17:30:09.738351Z,273.4,2231,111.1,62.6,2
2019-05-31T16:51:40.021049Z,257.8,0f3d,96.7,55.7,2
2018-05-27T17:29:37.658405Z,227.9,1040,105.9,63.8,0.1
2019-10-26T17:41:10.364507Z,106.5,1009,152.2,41.7,1
2019-02-11T17:39:20.359687Z,276.6,1015,143.5,36.6,4
2022-10-21T17:39:30.753861Z,103.7,249a,150.5,43,1.9000000000000001
2021-12-03T17:12:51.717295Z,277.4,241f,148.1,29.1,5
2018-01-31T17:25:30.608102Z,266.6,103c,142.8,32.3,0.7000000000000001
2021-05-09T17:24:18.216424Z,274.5,2262,111.5,60.5,2.1
2020-06-01T18:07:30.823647Z,100.3,1057,116.4,72,5
2023-05-23T17:42:32.232362Z,100.2,2481,111.4,66.6,5
2018-12-31T17:35:27.940103Z,152.7,1002,151.1,29.7,0.1
2018-07-04T17:30:52.401667Z,156.3,1042,101.5,63.2,0.2
2019-10-10T16:28:32.597433Z,84.4,104a,128.2,36.3,4
2023-01-31T17:06:40.074841Z,277.2,241f,138.2,29.4,4.7
2022-01-27T17:54:55.689923Z,99.9,227b,151.3,35.1,5
2017-12-28T17:23:49.599244Z,133.2,0f12,148.8,28.4,0.9
2023-07-02T17:10:01.824555Z,103.6,24a7,97.3,59.2,1.6
2020-03-07T16:07:34.491983Z,260.2,1052,116.9,29,5
2021-11-02T17:25:53.695508Z,83.3,106c,149.6,38,4.2
2021-03-17T17:51:02.383238Z,105.8,1026,139.6,50,0.9
2023-05-29T17:41:02.556021Z,100.3,248e,108.8,66.6,5
2021-05-11T14:54:20.111472Z,162.7,104b,85.9,29.6,0.1
2021-05-23T17:41:32.50088Z,180.3,1005,110.3,65.9,0.1
2021-04-08T17:42:06.178043Z,275.7,100c,129.7,56.2,3
2017-06-09T17:14:08.937912Z,181.1,1024,99,60.9,0.9
2020-03-31T17:59:22.52089Z,83,106c,139.4,56.6,4.9
2019-04-11T17:38:19.966674Z,102.7,1006,128.1,56.7,2
2019-05-22T16:51:30.371872Z,92,0f49,99.6,55.5,1
2021-05-07T14:56:14.137849Z,258.3,0f2b,87.1,29.3,2.9
2020-11-14T15:24:33.857517Z,181.3,0f46,125.2,17.2,0.1
2019-03-06T18:23:44.82295Z,259.9,106b,152.3,49.4,5
2017-04-27T17:13:10.020673Z,175.9,1029,113.8,56.3,0.8
2018-11-10T17:20:45.087778Z,206.4,1054,149,35.3,0
2021-11-28T17:22:54.466266Z,101.7,2276,151.1,31.5,3
2019-07-09T16:44:02.053486Z,84.3,0f36,94.1,53,4
2018-07-01T17:39:31.28999Z,205.8,1049,103.2,65.2,0.1
2020-03-21T17:43:59.635073Z,178.4,103d,136.3,50.6,0
2021-04-25T17:48:52.246646Z,100.1,1026,126.5,63,4.9
2021-04-10T17:22:35.192416Z,100.5,227e,123.8,54.1,4.9
2018-05-18T17:45:20.06236Z,100.2,0f49,114.2,66.3,1.8
2020-10-13T17:51:29.916983Z,258,106e,151.7,46.4,2
2023-12-13T17:16:04.213059Z,100.3,2427,149,28.7,5
2022-11-20T17:06:15.839888Z,276.1,245c,146.3,31,3.2
2019-10-29T16:27:13.597069Z,258.2,100d,133.5,31.2,3
2018-06-17T17:41:38.389055Z,183.3,1049,103.6,66.4,0
2023-03-23T17:42:36.373116Z,278.1,2470,135.2,50.6,4.9
2020-12-02T18:09:22.937304Z,276.7,240f,162.3,34.5,3
2020-04-22T17:41:52.745071Z,101.1,103b,124.8,60.9,3.9
2024-03-13T18:04:32.677047Z,269.7,2473,145,50.3,0.9
2021-05-01T18:07:37.992656Z,277.2,2405,130.1,66.8,5
2020-09-21T17:50:50.09198Z,172,1069,143.8,53.3,0.30000000000000004
2021-02-22T18:06:04.235567Z,101.1,227c,149.5,43.7,4
2018-04-19T17:28:16.932727Z,188.1,103c,121.5,57.3,0
2017-12-03T18:10:54.903978Z,258.1,0f46,162.9,34.5,2.9
2022-02-23T17:37:38.598581Z,269,1014,140.6,40.2,1
2022-04-06T17:41:50.493444Z,278,248b,130.3,55.2,5
2018-05-15T17:46:47.434199Z,223.3,0f29,115.8,66,0.1
2020-04-28T17:45:35.974922Z,277.1,1018,122.9,62.6,5
2020-09-26T17:42:17.378796Z,101.2,1035,143.1,50.8,3
2021-03-20T15:03:16.766968Z,256.4,1052,102.7,20.1,2
2019-12-02T17:43:42.284257Z,270.3,103d,155.8,32.7,1
2017-08-11T17:18:11.733663Z,156.5,0f38,111.7,56.5,0.6000000000000001
2017-11-22T17:25:45.288608Z,270.1,0e16,151.4,32.8,1.4
2023-05-12T17:11:30.78112Z,259.4,24ba,107.4,58.5,0.4
2024-01-09T18:01:57.664827Z,277.2,2446,155.6,32.4,4.9
2023-07-07T17:11:43.431045Z,273.4,24a9,98.3,58.7,1.7
2022-03-23T17:54:51.53458Z,269.8,2254,139.6,52.7,1
2021-06-10T14:48:08.081608Z,83.9,0f49,79.8,30.1,5
2021-03-27T17:17:19.87398Z,277.5,2420,126.3,47.9,5
2022-04-23T18:00:24.42704Z,277.1,2407,130.4,63.4,5.1
2021-06-07T18:05:59.547531Z,180,2401,112.7,71.1,3
2019-01-03T17:36:19.900408Z,113.3,1035,150.8,29.9,0.7000000000000001
2023-07-21T17:14:13.488756Z,277.2,24ca,101.8,57.7,5
2023-04-19T17:28:54.509574Z,257.6,2262,122.1,57.4,0.5
2019-05-21T16:53:13.874945Z,260.2,1048,99.9,55.5,5
2018-04-04T17:28:09.429365Z,272.3,0e20,127.2,52.7,1.3
2023-04-11T17:10:18.137844Z,268.5,24bc,119.8,51.7,0.8
2020-06-25T17:46:43.401531Z,277.3,0f3f,104,66.5,5
2018-07-02T17:31:20.525426Z,147.2,0f3f,101.4,63.4,0.1
2022-05-31T17:06:51.08789Z,103,2430,99.6,59.3,2
2022-10-29T17:37:41.30013Z,100.9,249b,152,40.4,3.3
2021-04-04T17:16:27.617269Z,274.2,2434,123.5,50.6,2
2018-01-28T17:25:57.339662Z,199.3,0f3f,143.5,31.6,0.9
2023-06-08T17:08:54.042516Z,100.4,24c3,98.3,60.1,5
2022-05-04T17:55:38.784364Z,99.6,2407,125.1,66.2,4.9
2021-10-15T17:08:54.177284Z,99.6,2442,140.5,41.3,5
2018-07-23T17:36:08.258827Z,183.6,0f4d,108,62.6,0.1
2018-04-11T17:51:04.475309Z,180.8,0f2d,132.4,58.9,0.2
2020-10-22T17:19:00.985783Z,102.9,2257,145.2,40.2,2
2023-07-20T17:40:13.016916Z,102.1,2276,107.9,63.9,2.6
2020-08-04T17:55:05.978098Z,256.9,106c,118.9,64.4,2.2
2019-04-03T17:45:34.978688Z,100.5,105f,133.9,55.5,5
2019-07-09T17:37:26.18406Z,100.3,1025,104,64.6,4.9
2023-05-05T17:07:47.478455Z,272.4,245c,109.1,56.6,1.6
2020-09-21T17:26:23.839221Z,186.8,0e20,135.6,49.9,0.30000000000000004
2017-06-10T17:14:57.444808Z,170.5,103e,99.1,61,0.9
2018-09-10T17:33:25.937073Z,155.7,1044,131.9,53.8,0.1
2018-07-05T17:31:27.660495Z,143.8,101b,101.7,63.1,0.1
2021-11-28T17:22:56.755826Z,101.5,2276,151.1,31.7,3
2020-09-28T17:19:07.861563Z,107.4,2277,136.5,47.1,1
2020-08-04T17:55:04.4671Z,257.2,106c,118.8,64.4,2.1
2023-07-04T17:46:29.383887Z,276.9,2461,104.8,66,4.1
2018-07-01T17:31:46.095423Z,168,0f28,101.3,63.5,0
2020-11-30T17:47:28.617891Z,256.2,1065,156.9,33.2,2
2021-03-22T17:18:20.078581Z,277.3,242d,128,46.3,5
2021-06-12T17:38:40.893127Z,100.3,1035,103.9,66.3,5
2021-11-16T18:02:27.468987Z,277.3,2414,160.4,37.2,5
2020-02-07T18:03:31.274813Z,85.9,1063,151.4,38.3,2
2019-05-24T17:40:07.435617Z,273.5,1010,109.7,65.5,2
2024-01-14T17:16:35.571087Z,275.9,24bc,144.1,28.1,3.2
2024-03-10T17:15:10.448839Z,100.6,24bb,131.4,42.5,4.9
2020-02-07T17:45:14.84002Z,277.1,0f22,146.1,36.2,4
2022-06-14T17:40:12.237848Z,268.9,248f,103.8,66,1
2021-01-02T17:20:19.732388Z,101.2,0e26,147.4,28.2,3
2020-11-24T17:43:54.486012Z,276.5,103c,155.7,33.9,3.9
2023-07-08T17:13:33.670107Z,276.9,24bc,98.3,58.8,5
2021-10-20T17:19:00.787152Z,276.8,0e0f,143.7,40.5,5
2020-11-17T17:18:35.692589Z,277.2,220b,148.8,33,5
2018-12-01T17:21:32.216169Z,210.8,0f2e,149.6,31.2,13.5
2020-04-18T17:41:07.791094Z,100.1,1035,126.4,59.8,5
2021-05-05T17:20:00.437481Z,101,0e20,112.9,59.4,5.7
2023-02-07T17:39:05.292475Z,106.9,247f,145,35.8,1.1
2024-01-12T17:14:55.555988Z,277.1,2423,144,27.7,5.1
2017-06-30T17:16:54.33573Z,275.6,0f25,98.2,60.3,2.8
2022-03-04T17:57:12.357029Z,177.5,2426,144.8,46.1,0
2023-12-05T17:12:51.436728Z,277,2460,147.9,28.8,5
2021-11-24T17:10:23.850918Z,274.4,2455,147.6,30.7,2
2018-03-01T17:57:06.337275Z,170.1,104d,145.3,44.9,0
2022-02-13T17:09:03.739141Z,102.6,241f,136.3,33.4,2.1
2020-04-20T16:00:45.996689Z,260.2,0f44,101.4,39.9,5
2019-05-03T17:39:42.353913Z,275.5,1035,119,62.5,3
2019-10-09T17:42:11.524647Z,276.2,1035,147.4,46.9,3
2022-01-02T17:07:36.832961Z,100.2,242b,144.8,26.8,5
2020-06-18T15:48:44.670696Z,87.2,1052,85.8,42.4,2
2019-07-27T16:39:43.996067Z,83.7,100d,97.9,50.7,5
2019-10-07T17:43:24.471224Z,277,101e,146.8,47.5,3.9
2019-06-26T17:50:44.440778Z,100.6,105d,106.1,68.3,5
2021-09-11T14:36:13.245661Z,260.3,0f32,96.5,18.7,4
2021-06-13T17:49:28.116308Z,179.7,105c,106.1,68,0.1
2019-02-16T17:39:04.980714Z,276.2,1040,142.5,38,3
2018-01-07T17:23:24.429169Z,111.5,102c,147.2,28.7,1.2
2020-06-01T15:51:58.545584Z,258.5,100d,88,43.2,3
2018-04-29T17:48:50.586353Z,178.4,0f36,124.3,63.6,0.1
2019-01-04T17:36:36.62657Z,147.3,100e,150.7,29.9,0.2
2023-12-02T17:56:39.923835Z,105.9,249a,159.4,33.8,1.4
2021-01-05T18:09:29.749389Z,276.6,2307,158.1,32.8,4.9
2021-03-10T17:40:44.122236Z,99.9,1013,138.6,46.2,4.9
2020-03-28T16:01:15.356127Z,86.6,0f21,109.7,34.5,2.1
2020-07-31T17:17:18.655782Z,102.5,222f,106.7,57.9,1.9000000000000001
2022-01-29T17:30:21.880059Z,276.3,2231,143.9,32.2,5
2021-02-26T18:06:04.166182Z,104.4,227b,148.5,44.9,1
2021-05-01T14:57:24.245357Z,260.7,0f32,88.9,28.6,5
2021-03-27T17:15:59.602422Z,271,241a,126.3,47.9,1
2023-11-11T17:16:01.542056Z,277.3,24d0,147.4,34.3,5
2022-03-31T17:07:59.697347Z,100.7,2439,123.3,48.3,3
2019-07-09T17:37:25.149116Z,100.3,1025,104.2,64.6,4.9
2023-12-13T17:16:02.241601Z,100.2,2427,149.1,28.6,5
2023-04-24T17:08:10.449265Z,101.3,24c8,114.6,55.2,5
2021-05-30T17:16:49.019704Z,276.8,2457,101.4,60.7,5
2017-10-14T17:20:36.362854Z,103.6,1032,142.9,42.7,1.8
2022-05-30T17:54:29.261094Z,277.5,227a,111,68.4,5
2022-09-15T17:03:36.938296Z,265.4,2457,125.8,47.7,1.1
2017-05-24T17:14:00.224335Z,186.1,0f25,103.4,60.4,0.8
2018-03-03T17:57:33.997271Z,169.2,0f32,144.8,45.6,0.2
2019-10-25T16:28:50.781284Z,260.2,104e,132.7,32.4,5
2024-01-03T17:57:54.394262Z,106.6,2475,156.2,31.9,1
2021-12-16T17:37:22.259833Z,107.8,1009,153.5,30.4,1
2024-02-22T18:04:21.721087Z,102.5,2482,148.8,43.1,2.2
2020-10-06T17:42:20.578284Z,100.9,1005,147.1,47.8,3
2020-07-08T17:40:28.796124Z,100.1,1025,104.8,65.1,3.9
2018-06-26T17:40:50.42074Z,176.7,1053,102.9,65.7,0
2023-12-24T17:16:44.275349Z,268.3,2430,147.8,27.6,0.9
2021-09-20T17:13:47.197666Z,277.9,2435,130.8,47.8,5
2020-04-23T17:29:32.621747Z,102.4,0e0f,120.5,58.9,2
2020-06-23T17:45:19.83156Z,277.2,1034,103.8,66.5,4.9
2023-04-11T17:12:51.054735Z,278.4,24a1,119.9,51.7,4.9
2020-11-03T15:25:59.584668Z,91.8,0f2b,123.2,19.8,1
2021-02-19T18:19:58.752741Z,100.4,1064,154.4,44.1,5
2018-06-19T17:41:31.029045Z,168.1,1054,103.3,66.3,0.1
2022-04-13T17:03:52.570468Z,100.2,2455,117.7,51.6,5
2022-10-20T17:02:57.095332Z,187.7,2420,139.8,38.8,0.4
2022-12-27T17:46:38.363803Z,106.5,227a,154.4,30.7,0.9
2018-01-25T17:25:08.618771Z,100.7,0e14,144.4,31.2,3.1
2017-09-28T17:18:26.897296Z,101.5,101d,136.7,47.1,3.2
2022-09-16T17:38:22.004466Z,101.3,249c,136.8,53.3,3.3
2017-10-27T18:16:57.173077Z,259.8,0f21,163.1,44.1,4.5
2021-12-13T17:27:07.240693Z,260.1,1067,150.7,29.4,5.1
2020-01-17T17:43:53.014355Z,270.6,0f34,150.2,31.9,1
2017-09-26T17:20:54.226608Z,236.4,1008,135.8,47.7,0.9
2021-03-05T17:16:22.701182Z,181.6,2462,132.7,40.6,0.30000000000000004
2016-11-05T17:13:42.510156Z,178.1,0e26,146.6,35.7,0
2018-06-02T17:30:04.939216Z,177.4,0f22,103.8,64.1,0
2021-06-17T17:15:08.901435Z,107.2,2458,98,60.7,1
2019-10-17T17:59:57.392587Z,276.2,1060,155.5,46.1,3
2020-10-28T17:15:17.487348Z,100.3,2223,145.8,38.3,5
2017-07-13T17:15:45.653571Z,104.4,1027,100.2,59.4,1.4
2018-11-12T17:36:08.697422Z,273.4,1044,153.1,36.3,1.5
2022-01-25T17:56:13.961315Z,185.6,2307,151.7,34.6,0.1
2018-06-07T17:29:37.837776Z,173.8,101f,102.4,64.1,0
2022-04-02T17:19:34.728903Z,253.7,1065,125.5,50.5,1.1
2019-10-28T17:41:47.041107Z,269.5,1004,152.6,41.2,1
2021-11-02T17:38:12.31587Z,100,1040,153.1,39.2,5.3
2022-06-14T17:40:14.558628Z,269.1,248f,103.4,66.1,1
2022-04-05T17:21:40.223398Z,259.4,1065,124.3,51.6,5
2021-04-07T17:24:22.828126Z,277.3,2262,124.5,52.9,5
2019-02-17T17:38:29.485539Z,270.1,0f17,142.5,38.5,1
2021-03-10T18:03:28.128974Z,100.4,2416,145.9,49.4,5
2022-07-06T17:05:59.358984Z,269.8,2448,97.1,57.7,1
2020-01-03T17:42:12.854884Z,273.9,1001,152.2,30.4,2
2017-04-30T17:13:10.795572Z,181.8,1044,112.8,57,0.7000000000000001
2017-07-06T17:15:57.599765Z,105.7,100c,98.9,59.8,1.6
2020-08-20T17:42:06.75545Z,107.2,1001,123.7,59.7,1
2020-06-07T17:19:14.161947Z,277.7,2263,100,61.3,5
2021-11-30T17:25:32.25001Z,277.1,2251,151.1,31.2,4.9
2018-10-24T17:35:14.303644Z,199.9,0f22,149.8,41.6,0.1
2017-06-11T17:15:01.561664Z,180.1,1006,98.7,60.9,0.9
2021-05-07T17:27:05.841005Z,277.3,222f,112.7,60.6,5.1
2022-03-22T17:56:31.114899Z,277.2,241c,140,52.2,5
